Is Fraudulent,Transaction ID,Customer ID,IP Address,Shipping Address,Billing Address,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Device Used,Account Age Days,Transaction Hour,Customer Location
0,2de6599a-80dd-4cfc-9005-05a7308d79bc,5759e682-0e14-457b-9a12-b5ce25cfd018,9.52.196.38,"5392 Allen Causeway
Bauerburgh, IN 01302","5392 Allen Causeway
Bauerburgh, IN 01302",224.18,2024-03-12 13:46:48,credit card,toys & games,5,17,desktop,30,13,Cohenside
0,56cb3106-e44a-4294-a92e-7e3ebbacd908,7512f0da-ec27-4aae-a05b-c9c1082bb524,72.248.111.247,"942 Zuniga Well
Bakerville, MA 06098","942 Zuniga Well
Bakerville, MA 06098",623.90,2024-03-31 04:05:08,debit card,electronics,1,39,desktop,253,4,Hernandezmouth
0,81b196f3-ce4d-4868-b1a0-726563e9bc1e,2a251d02-28f5-4165-a388-8d0029bafde2,184.32.97.60,"7724 Jennifer Cliff
Roberthaven, UT 78926","7724 Jennifer Cliff
Roberthaven, UT 78926",10.27,2024-03-16 06:10:40,credit card,toys & games,3,12,mobile,292,6,Palmerland
0,bbe19479-d83c-496d-801e-bdf2568eccc6,4e971c0a-6a6b-4788-850d-e09059b9bc37,187.44.253.220,"434 Castillo Mission Suite 738
South Tammy, AK 04479","434 Castillo Mission Suite 738
South Tammy, AK 04479",11.89,2024-02-03 12:58:09,credit card,home & garden,3,50,mobile,246,12,New Anthonyshire
0,90261d75-7eb9-439e-a117-8ba502e01ac4,ab4ebed4-c83c-4804-b434-26158fd1f000,66.12.83.193,"42567 Crystal Shores Suite 241
Taylorton, GA 76371","42567 Crystal Shores Suite 241
Taylorton, GA 76371",164.46,2024-01-02 00:11:04,PayPal,electronics,3,49,desktop,220,0,Port Stephenton
0,a81ddf0c-da6f-4c07-b703-28a4e92f1bbc,ca358f95-5916-46a7-942f-022cc78dd2aa,85.147.24.254,"14716 Franklin Crest Suite 529
Dannyborough, KY 03460","14716 Franklin Crest Suite 529
Dannyborough, KY 03460",43.28,2024-03-01 21:50:11,PayPal,health & beauty,3,28,tablet,312,21,Cooperchester
0,5df9aed1-4b01-44a3-8926-a4c250c06aa9,b9f70b0f-1aed-478f-ba8b-b22b7e24e15c,72.224.100.69,"149 Kristin Harbors Suite 920
Lake Johnton, PR 86663","USNV Brown
FPO AP 05624",198.68,2024-01-03 02:05:28,credit card,electronics,1,41,desktop,199,2,New Christopherstad
0,d608fe19-b2c9-47d5-a154-17bb8452be21,90af8428-dba9-43a1-97ca-8931551b3884,178.2.183.78,"89698 Christopher Square
Michaelville, MI 96063","390 Montgomery Street Apt. 676
Port Ericfort, AS 96801",27.08,2024-01-02 00:53:06,bank transfer,electronics,1,37,tablet,72,0,Rebekahchester
0,14f2dc5d-38a5-4359-b562-8459a2e5d1b3,d3e8c2df-44e9-418e-ae47-b1268d321f45,110.146.134.79,"Unit 6693 Box 0674
DPO AP 82836","Unit 6693 Box 0674
DPO AP 82836",70.90,2024-01-15 00:47:50,bank transfer,electronics,5,34,mobile,124,0,Longhaven
0,d5a06849-efef-4f73-bc52-d71bd699ed14,0c25efa9-3878-481d-964d-29448baf6d01,191.217.20.249,"57664 Matthew Falls Apt. 472
West Johnview, FL 83280","57664 Matthew Falls Apt. 472
West Johnview, FL 83280",229.32,2024-04-02 21:21:43,PayPal,electronics,2,11,tablet,216,21,Youngside
0,37b20e43-400a-4184-b075-0349c41d8a3b,73a4d08b-83eb-4c87-b729-91b134a89f75,64.125.242.173,"86286 Washington Roads
Pierceborough, SC 05161","86286 Washington Roads
Pierceborough, SC 05161",30.00,2024-03-07 03:53:36,bank transfer,home & garden,3,47,tablet,47,3,North Christopher
0,3f149098-0c48-40af-ae86-89fbc38f8752,7c212168-6535-4080-952f-f722f57cc5c3,64.103.214.198,"USNS Weaver
FPO AP 51348","63048 Dixon Parkways
Simmonsburgh, VA 07747",242.76,2024-01-05 22:00:03,debit card,electronics,4,31,desktop,145,22,North Monicastad
0,673bf95b-9a5c-49c3-adf9-faf531d003b4,5092f311-c7e7-4e11-b2fb-bce8f50e4832,103.155.185.32,"629 Nancy Turnpike Apt. 214
West Coryland, CA 34366","629 Nancy Turnpike Apt. 214
West Coryland, CA 34366",24.17,2024-01-26 06:57:04,bank transfer,home & garden,4,38,tablet,215,6,East William
0,80167340-a240-410d-8781-698565556304,c72313d4-f04d-4dad-afda-c7a84e83e193,106.202.236.206,"512 Wendy Manors
Riveraburgh, MS 97160","512 Wendy Manors
Riveraburgh, MS 97160",48.86,2024-03-13 02:04:10,PayPal,electronics,5,42,mobile,255,2,Lake Paul
0,e426cb6e-e368-43ff-88f9-47c4beb74547,def21b5d-3f5e-41a2-b6e3-e738d54b460f,41.25.191.66,"PSC 0723, Box 0247
APO AP 24163","59609 Ingram Road
Leetown, RI 93717",591.93,2024-01-31 13:03:27,PayPal,home & garden,3,27,mobile,18,13,North Trevorberg
0,4719a82e-5834-4b06-a0fb-9b9949c8667d,66aa3087-317f-40f8-b0c6-26f8174b2b21,66.237.136.123,"USNV Bernard
FPO AE 69540","USNV Bernard
FPO AE 69540",669.10,2024-01-17 16:43:10,debit card,health & beauty,2,38,mobile,15,16,East Katrinaton
0,5fa79660-134a-4c53-914e-b6bae4283e76,56676177-ae2f-4f64-89d7-1bcc2b7435bd,64.82.65.99,"1563 Roberts Trace
East Alexisburgh, AR 31441","1563 Roberts Trace
East Alexisburgh, AR 31441",215.06,2024-02-22 11:45:13,credit card,home & garden,3,38,mobile,322,11,Port Kennethchester
0,436629f0-ecfb-472c-bb4f-0fbfd841f554,a23a9166-e7d8-4e25-901d-40c10a449c04,102.159.224.81,"113 Natalie Lock Suite 301
Lake Erika, HI 79379","113 Natalie Lock Suite 301
Lake Erika, HI 79379",13.25,2024-02-12 19:40:22,debit card,health & beauty,4,24,mobile,121,19,West Keithstad
0,dc0909ce-467b-4125-ade1-01c9c3d580fb,901338cd-7c10-480d-9f6f-f196e2d85631,110.32.161.82,"19155 Burke Drive Apt. 892
South Jeffrey, DC 71359","19155 Burke Drive Apt. 892
South Jeffrey, DC 71359",92.86,2024-03-27 18:00:47,debit card,toys & games,5,36,mobile,273,18,West Carlaport
0,72dfb9f7-5b70-49d0-a77f-1514ddef9fb0,82b5b000-1b37-4731-801a-d91cf288db32,44.167.92.236,"1465 Maxwell Inlet Suite 182
South Carlosville, OR 15819","1465 Maxwell Inlet Suite 182
South Carlosville, OR 15819",492.94,2024-01-23 01:21:48,debit card,toys & games,3,43,desktop,281,1,Lake Austin
0,a21281b8-d638-4cd8-9ae6-ca32212f9ea6,f1bdde7e-873b-47fd-8bd2-f104be08b9b1,170.40.57.219,"046 Jessica Burg
West Anthony, IL 70304","046 Jessica Burg
West Anthony, IL 70304",292.59,2024-01-05 16:35:59,debit card,clothing,1,27,tablet,140,16,Kimberlyside
0,04abe857-50a4-49ee-80f4-96237bbcbc76,fe196309-1218-488b-853a-295b369c5631,104.172.156.213,"725 Montgomery Place Suite 718
Autumnborough, LA 73832","725 Montgomery Place Suite 718
Autumnborough, LA 73832",52.58,2024-02-23 01:03:09,credit card,clothing,2,29,tablet,255,1,Warrenmouth
0,c04df8fe-030c-440d-bb9f-717ef2521693,3f356948-4a47-4268-b095-4ee87a6baaaa,18.96.67.127,"7652 Megan Key
Matthewshire, GU 10637","7652 Megan Key
Matthewshire, GU 10637",249.96,2024-02-05 17:34:48,bank transfer,home & garden,1,38,desktop,228,17,Normaberg
0,2b6d19c1-6d5d-4326-965a-62b01e576a1e,59aaa017-7569-46f7-94db-6bc436ef7bb3,120.100.237.59,"482 Kyle Bridge Apt. 387
Fisherbury, OR 95873","482 Kyle Bridge Apt. 387
Fisherbury, OR 95873",13.10,2024-02-21 08:11:55,PayPal,electronics,3,26,desktop,82,8,South Johnstad
0,df37656f-872f-41dc-9869-b39b6ad25d9e,47488ea2-f34f-4067-be95-1928dd4144b3,176.244.203.177,"PSC 1751, Box 1375
APO AE 76182","PSC 1751, Box 1375
APO AE 76182",404.60,2024-02-25 07:50:01,PayPal,home & garden,1,34,tablet,308,7,Bowersville
0,70fbda89-0ac2-44a7-93c2-6158ad08af02,8a197a38-23f8-4869-8826-262585890be3,159.134.255.66,"06796 Delgado Track
Deborahstad, ME 56243","06796 Delgado Track
Deborahstad, ME 56243",379.13,2024-02-17 00:45:11,credit card,toys & games,5,43,desktop,158,0,New Annamouth
0,7442f3e7-8ade-4ae6-9c2d-373e7d27300f,a01a073a-6297-4e94-97ec-f7dc075c00e4,47.134.34.109,"4897 Austin Centers Apt. 443
Karenview, VI 78215","4897 Austin Centers Apt. 443
Karenview, VI 78215",89.51,2024-03-04 22:56:05,credit card,toys & games,5,34,mobile,296,22,Robertsburgh
0,52a188b9-7084-4b89-bba4-217201649bda,5548f604-a4d0-4b7d-80e5-e7d2fbfc4c7b,94.47.213.87,"58385 Hardy Flat
Smithstad, ND 38689","58385 Hardy Flat
Smithstad, ND 38689",150.37,2024-01-18 23:57:41,bank transfer,toys & games,5,24,tablet,166,23,Jerryside
0,d49ff850-f445-46cd-b5dd-c5c163c2b60b,ad5f38c5-69e9-4d1e-850e-1ba7bc84d286,101.35.96.66,"517 Gonzalez Keys Suite 234
Sharontown, IN 82742","517 Gonzalez Keys Suite 234
Sharontown, IN 82742",755.93,2024-03-29 03:22:23,credit card,home & garden,4,54,tablet,57,3,Gibsonport
0,922b261d-ceeb-4836-9a82-abbe3b91f1e7,083f5c94-790c-4ffb-aed0-a8a96b7f72c1,1.228.245.20,"772 Osborne Drive
South Nathan, VA 25498","772 Osborne Drive
South Nathan, VA 25498",38.37,2024-02-12 06:31:02,debit card,toys & games,1,35,tablet,285,6,Heatherton
0,dfd4c736-5771-4baf-bb5a-8f9243cbd68e,92d2de3b-4827-48ef-8952-dc5b7e1fd0b5,60.153.13.44,"6682 Bryan Mountain
West Melvinland, AL 03247","6682 Bryan Mountain
West Melvinland, AL 03247",135.29,2024-02-09 22:02:05,debit card,clothing,2,19,desktop,48,22,Timothytown
0,0fff4865-8165-44ca-95a4-74df516f3948,6a3a076e-db49-4328-806b-1e0be87c6cc2,110.5.66.254,"34707 Marisa Estates Apt. 417
Jasonchester, ME 47069","278 Amber Lane
Wallton, DC 62804",45.13,2024-01-12 00:16:13,credit card,electronics,3,43,tablet,5,0,Franciscobury
0,3fc57144-ad1c-44b7-a807-a9be248698a1,7fcab806-b170-40ae-ad03-f76a222da5b7,95.245.164.118,"Unit 5630 Box 4969
DPO AA 11627","Unit 5630 Box 4969
DPO AA 11627",47.75,2024-01-05 11:20:44,bank transfer,clothing,2,25,tablet,178,11,Heatherfort
0,e75316f0-48d7-4074-a501-125db31ea8f5,3737fbab-1d4b-41b9-a717-b2f9722ef5da,182.11.73.10,"4594 Mendez Fork Apt. 775
Michelleland, MP 68715","4594 Mendez Fork Apt. 775
Michelleland, MP 68715",653.65,2024-03-02 00:55:33,debit card,home & garden,4,37,tablet,73,0,East Henry
0,95c4c037-8e28-4b64-b097-02e953b74622,f05f5a8a-d0d1-43a0-83ca-63c825801692,186.67.248.70,"46081 Kristina Green Suite 680
West Cameron, ME 56215","46081 Kristina Green Suite 680
West Cameron, ME 56215",247.90,2024-02-25 21:21:17,debit card,home & garden,4,35,desktop,67,21,Lake Jeffrey
0,65e860e2-5fef-49f4-a62e-dbb1e2fd5c6a,2a8b719f-5734-444c-88b6-4f54c08afced,49.228.142.212,"814 Sanders Mountain
New Tammie, OH 71846","11912 Carrie Locks Apt. 423
Scotttown, IL 67781",486.08,2024-03-16 23:04:55,bank transfer,health & beauty,3,31,desktop,199,23,Port Sandra
0,7d80d14f-d06c-433c-ab68-17a4dbbaaf82,7b24d442-5e32-4e72-aa4f-4831130b1906,78.73.228.65,"47077 Anna Bridge Apt. 393
Kellystad, MS 77122","47077 Anna Bridge Apt. 393
Kellystad, MS 77122",452.60,2024-01-25 06:18:32,PayPal,clothing,4,52,mobile,277,6,Lake Adam
0,60e3ec74-43a0-425f-99f4-94c3599e7dd1,a4316b3c-0611-4051-8e40-8a72a30589f9,114.198.153.80,"USCGC Snyder
FPO AP 30996","USCGC Snyder
FPO AP 30996",22.37,2024-03-30 00:48:51,PayPal,home & garden,4,40,desktop,306,0,Port Jennifer
1,c206cde7-94fd-43b6-9f84-8bf48d8ca762,97ce953e-3202-4f42-a98a-97f828485d6e,15.69.173.12,"0401 John Cape
Lake Tiffany, OH 21375","0401 John Cape
Lake Tiffany, OH 21375",1818.60,2024-01-04 22:22:04,PayPal,toys & games,5,35,tablet,126,22,Samanthabury
0,01099a1f-93b9-48cb-aab4-b18449a91be2,48e26b0b-7680-47ff-a61d-94f1e6cedfc3,91.127.103.78,"PSC 0303, Box 5426
APO AP 40275","PSC 0303, Box 5426
APO AP 40275",66.46,2024-03-13 09:14:20,PayPal,clothing,4,42,mobile,114,9,New Jasonmouth
0,e1d310bb-6251-492d-af1c-c91b1f3bf762,10b781c8-bab7-4db5-a050-151359a25c03,6.158.252.169,"87302 Annette Heights
Danielside, HI 96529","87302 Annette Heights
Danielside, HI 96529",12.23,2024-04-01 10:57:54,credit card,health & beauty,5,27,desktop,65,10,New Josephfort
0,21ed19e5-0798-410d-aa37-55eed5450286,f8715287-48fe-4352-8cba-1eac4163c902,172.152.22.64,"752 James Prairie Suite 430
Robbinstown, TX 99425","752 James Prairie Suite 430
Robbinstown, TX 99425",24.01,2024-03-05 21:14:09,debit card,electronics,1,50,mobile,176,21,Elizabethton
0,561205cb-9eae-4dfb-808f-68f0b8080ecf,b6c4ff6b-e002-49ba-904b-36fc0c3b0c23,156.134.235.90,"01336 Taylor Glen Apt. 407
Johnsonmouth, FL 57372","01336 Taylor Glen Apt. 407
Johnsonmouth, FL 57372",168.59,2024-02-13 21:45:57,bank transfer,home & garden,1,44,desktop,170,21,Victoriaville
0,d2e95b90-a85e-412b-b9b8-7949bd8a0291,6a5a1a58-78c3-45a6-b5b1-8021234d26da,154.249.247.54,"844 Rodriguez Path Suite 794
Singhbury, HI 18756","844 Rodriguez Path Suite 794
Singhbury, HI 18756",139.53,2024-02-28 02:52:02,bank transfer,health & beauty,4,23,tablet,318,2,Lake Jennifer
1,b9e07dce-7f9f-41d1-abed-57ffdf20f396,fc3b8a17-33bb-40aa-9dbd-5cf8abd1e1b8,207.42.127.192,"USNV Mcmahon
FPO AE 20070","USNV Mcmahon
FPO AE 20070",203.70,2024-03-14 14:45:30,credit card,health & beauty,1,37,mobile,138,14,South Elizabethtown
0,40c2fcca-6083-4ae3-8a0e-4292a8079b8f,3e40fff0-f5c1-4113-bbfd-596b7cdb1770,90.163.245.42,"35703 James Inlet Suite 243
Whiteshire, IL 88710","1015 Lopez Spur
Larrychester, KS 46195",280.52,2024-03-10 04:09:45,bank transfer,clothing,1,17,desktop,109,4,New Corey
1,83cd0b9d-5058-4289-8e07-431ea56e111f,654e7db4-3f15-4823-975f-a0ece6585ccb,190.27.204.138,"2341 Calvin Orchard
South Joshualand, CT 83317","2341 Calvin Orchard
South Joshualand, CT 83317",603.50,2024-02-28 08:16:53,bank transfer,electronics,4,26,mobile,241,8,West Angelaview
0,ee1fdede-3c82-4503-aeba-2d3369d62174,77cf83a6-a4be-4955-bfce-9fffe007debf,78.141.34.212,"59648 Julie Pines
West Jacquelinestad, WI 64552","59648 Julie Pines
West Jacquelinestad, WI 64552",21.08,2024-01-19 16:04:57,bank transfer,clothing,4,31,desktop,176,16,New Ronald
0,42cccf4f-70bd-4c37-9bdc-15cd609373a8,bb9285d4-28ff-4f6c-81d1-eae536bf3f13,18.163.66.98,"USCGC Livingston
FPO AA 99585","USCGC Livingston
FPO AA 99585",19.06,2024-03-06 08:21:06,debit card,home & garden,3,25,tablet,276,8,West Timothyview
0,6e6f3c1f-8761-455f-bf80-23a93938c4ab,e55e67d0-dfb5-48e9-a086-7854d768dea7,138.167.142.14,"2610 Julie Divide
Port John, MO 61449","2610 Julie Divide
Port John, MO 61449",106.42,2024-01-15 02:04:53,bank transfer,health & beauty,1,45,desktop,75,2,Paulamouth
0,174eeedf-9182-4b9d-8df5-5ca7d718b685,884c2e82-9d44-4002-a2a2-c60cd455354b,47.34.159.89,"USCGC Faulkner
FPO AP 96810","USCGC Faulkner
FPO AP 96810",896.65,2024-03-01 16:40:49,PayPal,toys & games,2,22,desktop,365,16,Olsonberg
0,3c94e357-75c0-4e28-be89-0a1781f9f21e,ce421804-486f-4b19-a86d-b9837b391a1c,181.147.123.187,"1269 Flores Oval
Hernandezton, ID 76936","1269 Flores Oval
Hernandezton, ID 76936",97.73,2024-02-17 16:02:23,debit card,health & beauty,4,31,tablet,47,16,Piercestad
0,2c5e259c-29c8-4060-8626-62f696c74deb,d0f4a891-e14c-4d9b-afc9-ed419f53cf9f,167.163.141.86,"672 Vincent Glen Suite 660
Wardstad, WV 56835","672 Vincent Glen Suite 660
Wardstad, WV 56835",325.80,2024-01-17 02:34:55,PayPal,home & garden,3,18,tablet,3,2,East Lauren
0,ff130bd1-a2bd-4db8-bdd0-60a87e290710,c2778a72-a0af-4acc-91ad-800d9958557d,39.134.106.106,"Unit 3645 Box 4023
DPO AA 37436","Unit 3645 Box 4023
DPO AA 37436",46.80,2024-03-11 04:36:07,PayPal,electronics,5,51,mobile,200,4,Martineztown
0,6c82fc31-710a-4599-9fd8-e555fa413266,58488671-f5c2-42f9-9fee-1ba2a6f6b29c,108.104.79.58,"779 Ashley Summit
Port Robert, CA 00513","779 Ashley Summit
Port Robert, CA 00513",577.59,2024-01-16 22:13:36,credit card,toys & games,1,42,desktop,35,22,Michaelstad
0,49ddee5e-119f-4f49-baaf-8c5239ad1043,31a983f2-2541-4eed-9acb-26074cc6d7b0,64.100.204.5,"31362 Figueroa Neck
New Willie, AL 02308","31362 Figueroa Neck
New Willie, AL 02308",278.22,2024-03-24 00:13:55,debit card,home & garden,5,47,tablet,357,0,South Brandonport
1,04b72d70-b214-481d-968a-ca63c0304e49,3854913a-a26c-4a0e-8db7-44613a007563,5.102.226.24,"2178 William Crescent Suite 568
New Ericside, AR 44429","2178 William Crescent Suite 568
New Ericside, AR 44429",1448.25,2024-02-14 06:44:32,PayPal,clothing,4,51,desktop,251,6,Millerville
0,ffc95d53-e809-46d7-a81b-8e9d4df43d0b,98fdc02d-fef4-46da-90c1-7f35a9db38c6,70.226.203.143,"8347 Hill Ridge
Port Jessica, GU 60096","8347 Hill Ridge
Port Jessica, GU 60096",562.58,2024-01-02 18:16:57,credit card,electronics,3,32,tablet,46,18,New Christine
0,cf2020c1-2284-484b-aef8-d6e61bd7bd38,dacb46c8-98b9-4c79-a42c-21d6b802c4a6,198.124.27.161,"1018 Kenneth Streets
Loriside, WV 93255","1018 Kenneth Streets
Loriside, WV 93255",213.20,2024-03-25 02:15:40,PayPal,home & garden,2,33,tablet,236,2,Hooperchester
0,ee806fde-d7cc-44b8-8a80-970e48d0f61a,6cce3709-4cbb-4351-befb-e3d887da04da,142.241.201.244,"304 Sarah Drive
Lake Tiffanyshire, CT 83248","304 Sarah Drive
Lake Tiffanyshire, CT 83248",19.97,2024-02-18 03:33:13,PayPal,clothing,3,26,tablet,197,3,East Charles
0,368aba99-54a9-42f1-9133-0d9a1bee60ce,a67e541d-71b8-4c97-9067-886a4035d47d,115.63.4.130,"66648 Webb Pass
Gardnermouth, NE 81982","66648 Webb Pass
Gardnermouth, NE 81982",46.93,2024-01-24 04:20:14,debit card,electronics,3,27,desktop,183,4,Port William
0,bae8da15-f476-46ae-9a30-aadae15589c5,35452928-4a4e-44b4-99c9-37902fdebb5b,111.86.232.5,"USS Schmidt
FPO AP 59432","USS Schmidt
FPO AP 59432",450.96,2024-02-25 04:51:52,credit card,toys & games,2,29,mobile,95,4,New Jenna
0,c70cb177-cad0-43f6-9c66-adaf0f60cf69,933b1322-29d0-4ff2-aa37-87321f7feaaf,38.149.4.179,"066 Robin Fall
Lake Frankchester, PR 29336","066 Robin Fall
Lake Frankchester, PR 29336",659.07,2024-01-05 05:58:20,PayPal,home & garden,1,56,tablet,237,5,East James
0,8283f211-9db5-4ba7-947b-96068841de8c,d3268e4b-d377-4820-baee-6360903253f7,200.144.59.3,"5553 Rachel Hollow Apt. 418
Michelleburgh, KS 54049","5553 Rachel Hollow Apt. 418
Michelleburgh, KS 54049",10.01,2024-03-12 03:00:34,credit card,health & beauty,3,40,desktop,322,3,West Helen
0,bf200735-b49f-49a7-8616-006be6429a3e,8c330625-e132-4e67-9865-6b442e221f30,177.167.167.164,"47650 Walker Circles Apt. 839
South Aprilbury, MI 82381","47650 Walker Circles Apt. 839
South Aprilbury, MI 82381",159.45,2024-01-23 15:36:54,bank transfer,electronics,2,35,desktop,334,15,East Jeffreymouth
0,fdfeb672-03d2-4659-b59e-d0bc817eea92,0f55695b-5caf-4580-aba1-59d7c5be1834,134.169.100.151,"6997 Billy Walk
Port Richard, AZ 91114","6997 Billy Walk
Port Richard, AZ 91114",169.28,2024-01-25 03:23:56,bank transfer,clothing,2,35,mobile,95,3,Brettfort
0,a3e4b794-d9de-4514-a70a-bddb858f6647,86195096-9fb7-4fd7-a719-35949bbe1b2b,80.220.86.185,"Unit 1985 Box 7295
DPO AE 39952","Unit 1985 Box 7295
DPO AE 39952",163.10,2024-02-12 06:52:46,bank transfer,electronics,4,50,tablet,356,6,North Caitlin
0,110993d9-efa6-4fba-ad8a-5bb13293f4b0,6745481f-75b7-4465-a251-83205c56d500,75.42.179.109,"7435 Joseph Fork Suite 203
South Kathy, MT 13518","7435 Joseph Fork Suite 203
South Kathy, MT 13518",81.18,2024-02-10 20:54:04,PayPal,clothing,4,33,tablet,349,20,South Hannah
0,e7745ad3-1c8a-4375-8330-67c6145769c3,89df5cfd-7dfa-4ca6-a8bd-1bdd1fe18a7f,172.205.94.163,"00187 Benjamin Brook Suite 246
Kennethville, MA 58790","00187 Benjamin Brook Suite 246
Kennethville, MA 58790",123.40,2024-01-17 13:12:16,bank transfer,health & beauty,2,29,desktop,307,13,Floresborough
0,d8956075-583f-4d1d-b1b2-b195ba84c9ef,aae2bbe1-feea-4ad6-b956-341bfaa0c4ea,40.131.61.38,"123 Mitchell Point
Derekshire, CT 73568","123 Mitchell Point
Derekshire, CT 73568",64.64,2024-02-01 01:10:25,credit card,electronics,1,29,tablet,315,1,Lindatown
0,4aeb866c-dbca-45c9-a262-6020b1aa1220,f9890044-610c-42b3-bdc6-3f14f2567c57,189.37.8.102,"34466 Carol Dam Apt. 830
Eatonchester, GU 51195","34466 Carol Dam Apt. 830
Eatonchester, GU 51195",33.94,2024-03-18 09:42:01,PayPal,electronics,5,25,tablet,108,9,North Charlesfurt
0,111cb081-9232-4eea-afb0-27c2cd9db028,52778223-30f9-4de8-b68f-d65a9bdfd8c7,144.229.195.233,"USNV Smith
FPO AA 87757","USNV Smith
FPO AA 87757",57.46,2024-03-01 06:29:54,debit card,toys & games,2,45,mobile,360,6,Lake Brittany
0,a42f92ff-c0f9-4c49-b676-81f5bb5b7062,f39abcd0-1c31-4138-bdd4-7292eae63265,158.217.235.139,"97727 Alexander Hills Apt. 918
Markfurt, WY 87238","97727 Alexander Hills Apt. 918
Markfurt, WY 87238",133.65,2024-01-24 03:19:04,bank transfer,home & garden,4,34,desktop,52,3,New Howardborough
0,d0ac992f-92d2-4421-a1f0-5701961b30b3,58fbd33e-5e7b-40c5-a2e9-901947d1582a,192.61.151.81,"6037 Hill Wells
Danieltown, FM 55274","6037 Hill Wells
Danieltown, FM 55274",68.57,2024-02-11 12:48:16,PayPal,toys & games,2,25,mobile,123,12,Ryanville
0,782679ff-bdcd-4d29-ae6c-01c617ce1650,835da75f-d5fe-4a35-a41f-4fb1df1d0243,75.236.164.68,"Unit 7264 Box 5202
DPO AA 97428","Unit 7264 Box 5202
DPO AA 97428",186.85,2024-01-29 19:02:04,credit card,health & beauty,4,45,desktop,264,19,East Kevin
0,bc8565aa-e24c-4fbb-bf8d-b462e03d61ce,660f76c9-6086-432a-a4c0-4aa487ebec81,113.57.95.153,"697 Bradley Ramp
Lake Jacob, MI 66025","697 Bradley Ramp
Lake Jacob, MI 66025",46.54,2024-02-02 06:49:26,credit card,toys & games,2,20,mobile,265,6,Walkerton
0,0c09b608-076d-4dcd-ac51-71b090070725,62911f43-2516-48bb-8fe9-4ca5ece94fba,217.237.47.205,"1936 Nathan Glen
North Jordan, MT 57581","1936 Nathan Glen
North Jordan, MT 57581",213.10,2024-03-18 07:43:51,PayPal,toys & games,1,35,desktop,82,7,Lake Michaelville
0,528ece70-87ec-4e9c-8b5b-c572268b0271,6b538b97-b019-418f-a9af-498c907df185,148.37.233.161,"9199 Parks Ville Suite 386
Kimberlytown, MH 81481","9199 Parks Ville Suite 386
Kimberlytown, MH 81481",441.05,2024-03-30 00:34:45,credit card,health & beauty,5,32,mobile,118,0,Riosport
0,c6a3f278-41c1-4d94-8f4a-45e53c4baa98,521d686e-cfb8-4f47-8107-4ffcc1956bd3,171.9.81.233,"689 Jason Road
Maysville, NE 53815","689 Jason Road
Maysville, NE 53815",215.57,2024-03-28 07:18:44,debit card,toys & games,3,42,desktop,185,7,Leemouth
0,d73951a7-497a-47d6-a857-9b20e7d42e48,9945d972-9019-41d3-8a46-0797587ac564,11.228.228.11,"988 Holland Flat
North Daniel, IN 51283","988 Holland Flat
North Daniel, IN 51283",565.96,2024-03-17 14:44:21,bank transfer,health & beauty,3,50,tablet,347,14,East Johnborough
0,3de76822-cf12-439f-a103-511e5061485c,d56dbf76-2bf9-4305-baab-ac0573328e9b,183.53.165.211,"43685 Jeffery View
Wolfeville, IN 07182","43685 Jeffery View
Wolfeville, IN 07182",203.00,2024-02-29 23:20:14,PayPal,home & garden,1,20,mobile,292,23,Robinfurt
0,36571863-b3f1-4bed-b510-e0ace8c7b487,aa96a75f-660c-483a-85fb-97000742e559,141.38.194.19,"391 Arnold Square
Albertmouth, AL 40608","391 Arnold Square
Albertmouth, AL 40608",266.53,2024-03-21 08:11:33,credit card,toys & games,3,47,tablet,335,8,New Dorisshire
0,1b53ac1b-8a79-43e5-9d9f-8a1dc08b8769,b9dbc1e7-79a3-4e86-8489-3e9375861c69,159.127.67.27,"118 Andrea Dale Apt. 383
South Stephanie, PA 37324","118 Andrea Dale Apt. 383
South Stephanie, PA 37324",109.07,2024-01-29 02:56:58,debit card,electronics,1,39,mobile,275,2,Leblancborough
0,502fda0d-5177-454b-960c-1ae7724baa1c,21ec9a4c-835a-4151-b3fb-b939a199f97c,3.77.222.210,"PSC 2626, Box 6451
APO AP 77749","PSC 2626, Box 6451
APO AP 77749",148.88,2024-01-22 04:53:34,debit card,home & garden,1,53,tablet,219,4,Robertchester
0,4b14d347-eff9-4ccb-8f0c-3ae13472c386,63872121-8fc1-4bba-802b-ea269135534a,161.119.191.107,"01098 Julie Spring
South Monicabury, HI 87321","01098 Julie Spring
South Monicabury, HI 87321",366.39,2024-01-06 11:15:52,credit card,electronics,4,37,desktop,323,11,Sarabury
0,d2726637-e733-483c-ac1a-762a5b5fc46b,01d5b05d-03cc-4845-84ac-192f52885b74,200.134.21.157,"03862 Young Route
Elizabethberg, SC 88974","03862 Young Route
Elizabethberg, SC 88974",55.74,2024-02-21 12:24:29,credit card,electronics,1,13,desktop,63,12,North Kelly
